; CLRSLOT
   PFD          Flows for HUP and Proportion of FDROP
 3162-5 7266-4 7575-3 2385-2 5005-2 8545-2 1313-1 1870-1 2541-1 4195-1 6229-1
 8944-5 1173-3 1221-2 3873-2 8148-2 1390-1 2135-1 3038-1 4125-1 6809-1 1012+0
 1643-4 1508-3 1566-2 5017-2 1056-1 1803-1 2767-1 3936-1 5343-1 8815-1 1312+0
 2530-4 1758-3 1821-2 5902-2 1242-1 2125-1 3259-1 4633-1 6286-1 1037+0 1545+0
 3536-4 1939-3 2002-2 6571-2 1382-1 2372-1 3628-1 5167-1 7005-1 1155+0 1724+0
 4648-4 2064-3 2124-2 7045-2 1485-1 2555-1 3905-1 5552-1 7522-1 1241+0 1854+0
 5857-4 2140-3 2198-2 7344-2 1554-1 2676-1 4092-1 5817-1 7878-1 1300+0 1943+0
 7155-4 2182-3 2236-2 7515-2 1598-1 2750-1 4209-1 5983-1 8101-1 1337+0 2000+0
 8538-4 2200-3 2251-2 7598-2 1620-1 2788-1 4269-1 6074-1 8220-1 1357+0 2031+0
 1000-3 2205-3 2258-2 7613-2 1625-1 2801-1 4284-1 6096-1 8249-1 1362+0 2039+0
HUP     3500-3 4000-3
FDROP   1516-3 1646-3
   PFD          Flows for HUP and Proportion of FDROP
 3162-5 8779-1 1190+0
 8944-5 1424+0 1928+0
 1643-4 1842+0 2491+0
 2530-4 2168+0 2927+0
 3536-4 2413+0 3253+0
 4648-4 2594+0 3492+0
 5857-4 2720+0 3659+0
 7155-4 2802+0 3765+0
 8538-4 2846+0 3825+0
 1000-3 2857+0 3839+0
